title,description,category,location,latitude,longitude,date_start,price,image_url,quality_ml,text
Taller de cocina mexicana con feria de cosplay y anime,"Prueba taller de cocina mexicana en el Mercado San Juan de Dios. ingredientes de origen local garantizado. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera!",gastronomico,Jardín Botánico GDL,20.685429737280153,-103.3889731727784,2026-08-10T19:59:30.708331+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Taller de cocina mexicana con feria de cosplay y anime Prueba taller de cocina mexicana en el Mercado San Juan de Dios. ingredientes de origen local garantizado. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera!"
Ciclotón Cultural por el Centro Histórico de Guadalajara,"Recorre el centro histórico en bicicleta y descubre murales y galerías en el camino. Guía cultural incluida, todos los niveles bienvenidos. Evento avalado por la Federación, playera de participación incluida. zona metropolitana.",deportivo,Mercado San Juan de Dios,20.696153180409382,-103.39771487626307,2026-06-01T19:59:30.710942+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Ciclotón Cultural por el Centro Histórico de Guadalajara Recorre el centro histórico en bicicleta y descubre murales y galerías en el camino. Guía cultural incluida, todos los niveles bienvenidos. Evento avalado por la Federación, playera de participación incluida. zona metropolitana."
GAMING FEST CON TORNEOS EN EXPERIMENTAL,Goza gaming fest con torneos este fin de semana. inscríbete ya. con área de comida y bebidas.,entretenimiento,Tlaquepaque Centro,20.635511446824115,-103.42468750045907,2026-07-12T19:59:30.708703+00:00,0.0,,0.67,GAMING FEST CON TORNEOS EN EXPERIMENTAL Goza gaming fest con torneos este fin de semana. inscríbete ya. con área de comida y bebidas.
Torneo de basquetbol 3x3 con taller de fotografía urbana,"Compite torneo de basquetbol 3x3 en el Velódromo Panamericano. cronometraje oficial con chip. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera!",deportivo,Jardín Botánico GDL,20.67686970095866,-103.36607202411354,2026-06-18T19:59:30.707030+00:00,200.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Torneo de basquetbol 3x3 con taller de fotografía urbana Compite torneo de basquetbol 3x3 en el Velódromo Panamericano. cronometraje oficial con chip. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera!"
Festival de tortas ahogadas en Centro,Disfruta festival de tortas ahogadas en Tlaquepaque Centro. más de 30 variedades para probar. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. inscríbete ya. materiales y kit digital incluidos.,gastronomico,Zapopan Centro,20.663102879834224,-103.36922440943772,2026-06-04T19:59:30.708376+00:00,200.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,Festival de tortas ahogadas en Centro Disfruta festival de tortas ahogadas en Tlaquepaque Centro. más de 30 variedades para probar. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. inscríbete ya. materiales y kit digital incluidos.
Expo de Tecnología con Cena Maridaje Gourmet,"Hackathon de 24 horas con estación de café de especialidad y food trucks. Ponentes con experiencia internacional, certificado de participación. Materiales y kit digital incluidos. presencial. accesible para personas con discapacidad.",otro,Bosque de la Primavera,20.671316905101953,-103.4322674555523,2026-05-16T19:59:30.710887+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,0.9,"Expo de Tecnología con Cena Maridaje Gourmet Hackathon de 24 horas con estación de café de especialidad y food trucks. Ponentes con experiencia internacional, certificado de participación. Materiales y kit digital incluidos. presencial. accesible para personas con discapacidad."
Festival de Música con Carrera Nocturna 10K,"Concierto de música indie tapatía y carrera nocturna 10K en la Zona Rosa. Cronometraje oficial con chip, puertas abren a las 7 PM. Meet & greet con artistas incluido. accesible para personas con discapacidad.",entretenimiento,Bosque de la Primavera,,,2026-05-06T19:59:30.710981+00:00,0.0,,0.5,"Festival de Música con Carrera Nocturna 10K Concierto de música indie tapatía y carrera nocturna 10K en la Zona Rosa. Cronometraje oficial con chip, puertas abren a las 7 PM. Meet & greet con artistas incluido. accesible para personas con discapacidad."
VIVE EL MUESTRA FOTOGRÁFICA EN GUADALAJARA,Vive muestra fotográfica este fin de semana. Guadalajara. accesible para personas con discapacidad.,cultural,Zapopan Centro,,,2026-07-03T19:59:30.705604+00:00,,,0.37,VIVE EL MUESTRA FOTOGRÁFICA EN GUADALAJARA Vive muestra fotográfica este fin de semana. Guadalajara. accesible para personas con discapacidad.
CHARLA DE DESARROLLO PERSONAL EN MORELOS,Explora charla de desarrollo personal este fin de semana. con área de comida y bebidas. productos orgánicos certificados.,otro,Zona Rosa GDL,20.66883132474439,-103.4222531489353,2026-04-19T19:59:30.710125+00:00,0.0,,0.57,CHARLA DE DESARROLLO PERSONAL EN MORELOS Explora charla de desarrollo personal este fin de semana. con área de comida y bebidas. productos orgánicos certificados.
Concierto de jazz en el patio en Sol,"Concierto de jazz en el patio se presenta en la Plaza del Sol. después del evento habrá afterparty. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. maridaje explicado por sommelier.",entretenimiento,Parque Agua Azul,20.618617716585288,-103.33564646356203,2026-08-08T19:59:30.708808+00:00,200.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Concierto de jazz en el patio en Sol Concierto de jazz en el patio se presenta en la Plaza del Sol. después del evento habrá afterparty. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. maridaje explicado por sommelier."
Cena maridaje gourmet con festival de música indie tapatía,"Cena maridaje gourmet se presenta en Tlaquepaque Centro. ingredientes de origen local garantizado. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. sábado.",gastronomico,Parque Metropolitano,20.667261390568438,-103.38439050712124,2026-05-18T19:59:30.707564+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,"Cena maridaje gourmet con festival de música indie tapatía Cena maridaje gourmet se presenta en Tlaquepaque Centro. ingredientes de origen local garantizado. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. sábado."
Escape room temático con taller de fotografía urbana,"Vive escape room temático en la Terraza 787. puertas abren a las 7 PM. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! en Guadalajara.",entretenimiento,Tlaquepaque Centro,20.646741648170384,-103.380310808812,2026-07-14T19:59:30.709310+00:00,0.0,,0.8,"Escape room temático con taller de fotografía urbana Vive escape room temático en la Terraza 787. puertas abren a las 7 PM. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! en Guadalajara."
Carrera nocturna 10k en Akron,"Carrera nocturna 10k se presenta en el Estadio Akron. categorías por edad y género. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya.",deportivo,Expo Guadalajara,20.644830744293483,-103.34691999011815,2026-06-25T19:59:30.706982+00:00,150.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Carrera nocturna 10k en Akron Carrera nocturna 10k se presenta en el Estadio Akron. categorías por edad y género. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya."
Festival de Cine y Música en Vivo en el Teatro Degollado,"Stand-up comedy y exhibición de escultura contemporánea en una misma noche. Artistas locales y nacionales. Entrada libre los domingos, cupo limitado. cupo limitado.",cultural,GDL Arena,20.696679121898907,-103.32706869940904,2026-07-15T19:59:30.710500+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,0.9,"Festival de Cine y Música en Vivo en el Teatro Degollado Stand-up comedy y exhibición de escultura contemporánea en una misma noche. Artistas locales y nacionales. Entrada libre los domingos, cupo limitado. cupo limitado."
Concierto de Jazz con Exposición de Arte Contemporáneo,"Stand-up comedy y exhibición de escultura contemporánea en una misma noche. Artistas locales y nacionales. Entrada libre los domingos, cupo limitado. zona metropolitana.",cultural,Parque Metropolitano,20.65126635801762,-103.2969032775261,2026-05-08T19:59:30.710996+00:00,0.0,,0.6,"Concierto de Jazz con Exposición de Arte Contemporáneo Stand-up comedy y exhibición de escultura contemporánea en una misma noche. Artistas locales y nacionales. Entrada libre los domingos, cupo limitado. zona metropolitana."
Liga de voleibol de playa en Chapala,"Liga de voleibol de playa se presenta en el Lago de Chapala. cronometraje oficial con chip. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. inscríbete ya.",deportivo,Zona Rosa GDL,20.65876475249147,-103.36265657825314,2026-07-27T19:59:30.706993+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Liga de voleibol de playa en Chapala Liga de voleibol de playa se presenta en el Lago de Chapala. cronometraje oficial con chip. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. inscríbete ya."
Asiste el expo de tecnología en Guadalajara,Expo de tecnología próximamente. actividades para niños incluidas.,otro,GDL Arena,,,2026-04-24T19:59:30.710006+00:00,,,0.225,Asiste el expo de tecnología en Guadalajara Expo de tecnología próximamente. actividades para niños incluidas.
Espectáculo de circo contemporáneo en Arena,"Espectáculo de circo contemporáneo se presenta en el GDL Arena. meet & greet con artistas incluido. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. zona de descanso habilitada.",entretenimiento,Zapopan Centro,20.643798966056966,-103.40723842329471,2026-07-28T19:59:30.709238+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,"Espectáculo de circo contemporáneo en Arena Espectáculo de circo contemporáneo se presenta en el GDL Arena. meet & greet con artistas incluido. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. zona de descanso habilitada."
Espectáculo de circo contemporáneo con festival del birriegal,Este fin de semana: espectáculo de circo contemporáneo en la Expo Guadalajara. transmisión en vivo por redes sociales. sábado. cupo limitado a 200 personas.,entretenimiento,Tlaquepaque Centro,,,2026-08-01T19:59:30.709000+00:00,,https://cdn.gdlquehacer.mx/img/evento_01.jpg,0.6,Espectáculo de circo contemporáneo con festival del birriegal Este fin de semana: espectáculo de circo contemporáneo en la Expo Guadalajara. transmisión en vivo por redes sociales. sábado. cupo limitado a 200 personas.
Festival de Mezcal Artesanal y Cine Documental,"Compra libros de autores locales y aprende a preparar platillos tradicionales. Chef invitado de renombre nacional y charla con escritores al finalizar. Entrada libre, ingredientes de origen local garantizado. domingo.",gastronomico,Mercado San Juan de Dios,20.602436291557886,-103.21903471811954,2026-06-01T19:59:30.710848+00:00,150.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Festival de Mezcal Artesanal y Cine Documental Compra libros de autores locales y aprende a preparar platillos tradicionales. Chef invitado de renombre nacional y charla con escritores al finalizar. Entrada libre, ingredientes de origen local garantizado. domingo."
Torneo de fútbol amateur con obra de teatro,Entrena torneo de fútbol amateur en el Estadio Akron. para todos los niveles y edades. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales.,deportivo,GDL Arena,20.635261449465975,-103.24818702836053,2026-06-16T19:59:30.706555+00:00,,https://cdn.gdlquehacer.mx/img/evento_01.jpg,0.9,Torneo de fútbol amateur con obra de teatro Entrena torneo de fútbol amateur en el Estadio Akron. para todos los niveles y edades. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales.
Festival de Música con Carrera Nocturna 10K,"Torneo de videojuegos y zona de calistenia urbana en el GDL Arena. Categorías por edad y género, premiación para los tres primeros lugares. Transmisión en vivo por redes sociales, estacionamiento gratuito. entrada libre.",entretenimiento,Plaza de Armas,20.587761411842326,-103.19997087263421,2026-07-17T19:59:30.710763+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,"Festival de Música con Carrera Nocturna 10K Torneo de videojuegos y zona de calistenia urbana en el GDL Arena. Categorías por edad y género, premiación para los tres primeros lugares. Transmisión en vivo por redes sociales, estacionamiento gratuito. entrada libre."
CLÍNICA DE ATLETISMO JUVENIL CON ESPECTÁCULO DE CIRCO CONTEMPORÁNEO,Compite clínica de atletismo juvenil este fin de semana. en Guadalajara. estacionamiento gratuito en el venue.,deportivo,GDL Arena,,,2026-06-09T19:59:30.706245+00:00,,,0.37,CLÍNICA DE ATLETISMO JUVENIL CON ESPECTÁCULO DE CIRCO CONTEMPORÁNEO Compite clínica de atletismo juvenil este fin de semana. en Guadalajara. estacionamiento gratuito en el venue.
Únete el liga de voleibol de playa en Panamericano,"Únete liga de voleibol de playa en el Velódromo Panamericano. apto para principiantes y avanzados. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! zona metropolitana. estacionamiento disponible. También: festival de danza folclórica.",deportivo,Teatro Degollado,20.6983133469553,-103.40034315112833,2026-07-01T19:59:30.706950+00:00,300.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Únete el liga de voleibol de playa en Panamericano Únete liga de voleibol de playa en el Velódromo Panamericano. apto para principiantes y avanzados. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! zona metropolitana. estacionamiento disponible. También: festival de danza folclórica."
Feria de quesos mexicanos en Armas,"Descubre feria de quesos mexicanos en la Plaza de Armas. con más de 40 expositores locales. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! zona de descanso habilitada. actividades para niños y adultos.",gastronomico,Jardín Botánico GDL,20.661639919299855,-103.33769685949126,2026-07-03T19:59:30.707998+00:00,150.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Feria de quesos mexicanos en Armas Descubre feria de quesos mexicanos en la Plaza de Armas. con más de 40 expositores locales. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! zona de descanso habilitada. actividades para niños y adultos."
FERIA DE EMPRENDEDORES TAPATÍOS CON MARATÓN POPULAR,asiste feria de emprendedores tapatíos. familia. estacionamiento disponible.,otro,Lago de Chapala,,,2026-07-17T19:59:30.710059+00:00,0.0,,0.395,FERIA DE EMPRENDEDORES TAPATÍOS CON MARATÓN POPULAR asiste feria de emprendedores tapatíos. familia. estacionamiento disponible.
CAMPEONATO DE NATACIÓN CON TALLER DE PINTURA,Compite campeonato de natación este fin de semana. música en vivo durante el evento.,deportivo,Estadio Jalisco,,,2026-06-20T19:59:30.706256+00:00,0.0,,0.47,CAMPEONATO DE NATACIÓN CON TALLER DE PINTURA Compite campeonato de natación este fin de semana. música en vivo durante el evento.
Participa en el festival de fuegos artificiales en 787,"Festival de fuegos artificiales se presenta en la Terraza 787. evento con barra libre opcional. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. refrigerio incluido para asistentes.",entretenimiento,Estadio Akron,20.656981308978786,-103.36185389496188,2026-07-19T19:59:30.708990+00:00,150.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Participa en el festival de fuegos artificiales en 787 Festival de fuegos artificiales se presenta en la Terraza 787. evento con barra libre opcional. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. refrigerio incluido para asistentes."
Concierto de música regional mexicana con carrera 5K benéfica,"Vive concierto de música regional mexicana en la Zona Rosa de Guadalajara. meet & greet con artistas incluido. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! domingo. registro previo recomendado. playera de participación incluida.",entretenimiento,Universidad de Guadalajara,,,2026-04-20T19:59:30.708518+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,0.7,"Concierto de música regional mexicana con carrera 5K benéfica Vive concierto de música regional mexicana en la Zona Rosa de Guadalajara. meet & greet con artistas incluido. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! domingo. registro previo recomendado. playera de participación incluida."
NOCHE DE STAND-UP COMEDY EN JALISCO,Evento: noche de stand-up comedy. tapatío.,entretenimiento,Zapopan Centro,,,2026-06-01T19:59:30.708661+00:00,0.0,,0.395,NOCHE DE STAND-UP COMEDY EN JALISCO Evento: noche de stand-up comedy. tapatío.
Festival de Música con Carrera Nocturna 10K,"Torneo de videojuegos y zona de calistenia urbana en el GDL Arena. Categorías por edad y género, premiación para los tres primeros lugares. Transmisión en vivo por redes sociales, estacionamiento gratuito. evento especial. transmisión en línea disponible.",entretenimiento,Tlaquepaque Centro,20.671543084346457,-103.38107139544617,2026-05-31T19:59:30.710558+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Festival de Música con Carrera Nocturna 10K Torneo de videojuegos y zona de calistenia urbana en el GDL Arena. Categorías por edad y género, premiación para los tres primeros lugares. Transmisión en vivo por redes sociales, estacionamiento gratuito. evento especial. transmisión en línea disponible."
Únete el campeonato de natación en Chapala,"Únete campeonato de natación en el Lago de Chapala. para todos los niveles y edades. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! actividades para niños incluidas.",deportivo,Zapopan Centro,20.65379950556843,-103.40805492605678,2026-07-23T19:59:30.706544+00:00,,https://cdn.gdlquehacer.mx/img/evento_02.jpg,0.9,"Únete el campeonato de natación en Chapala Únete campeonato de natación en el Lago de Chapala. para todos los niveles y edades. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! actividades para niños incluidas."
FESTIVAL DE CHILES EN NOGADA EN LUCÍA,prueba festival de chiles en nogada. al aire libre. apto para principiantes y avanzados.,gastronomico,Estadio Akron,,,2026-08-15T19:59:30.707394+00:00,0.0,,0.47,FESTIVAL DE CHILES EN NOGADA EN LUCÍA prueba festival de chiles en nogada. al aire libre. apto para principiantes y avanzados.
Taller de cocina mexicana con maratón popular,"Taller de cocina mexicana se presenta en el Mercado Corona. más de 30 variedades para probar. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. cupo limitado a 200 personas.",gastronomico,Parque Agua Azul,20.662348636972137,-103.4376556636393,2026-08-12T19:59:30.707608+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Taller de cocina mexicana con maratón popular Taller de cocina mexicana se presenta en el Mercado Corona. más de 30 variedades para probar. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. cupo limitado a 200 personas."
Gaming fest con torneos en Jalisco,"Celebra gaming fest con torneos en el Estadio Jalisco. después del evento habrá afterparty. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! todos bienvenidos. concurso de recetas tradicionales.",entretenimiento,Zapopan Centro,20.625632351212897,-103.35071095397792,2026-06-28T19:59:30.708980+00:00,150.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Gaming fest con torneos en Jalisco Celebra gaming fest con torneos en el Estadio Jalisco. después del evento habrá afterparty. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! todos bienvenidos. concurso de recetas tradicionales."
Feria del tequila artesanal en Revolución,Aprende feria del tequila artesanal en el Parque Revolución. chef invitado de renombre nacional. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales.,gastronomico,Mercado San Juan de Dios,20.650816091163875,-103.37474323423024,2026-07-30T19:59:30.708117+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,Feria del tequila artesanal en Revolución Aprende feria del tequila artesanal en el Parque Revolución. chef invitado de renombre nacional. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales.
Expo de Tecnología con Cena Maridaje Gourmet,"Conoce a emprendedores tapatíos y prueba productos gourmet locales. Networking incluido al finalizar, degustaciones incluidas en el boleto. Evento gratuito con registro previo, cupo limitado a 200 personas. tapatío.",otro,Jardín Botánico GDL,20.665856035377843,-103.38380336785313,2026-08-05T19:59:30.710840+00:00,0.0,,0.8,"Expo de Tecnología con Cena Maridaje Gourmet Conoce a emprendedores tapatíos y prueba productos gourmet locales. Networking incluido al finalizar, degustaciones incluidas en el boleto. Evento gratuito con registro previo, cupo limitado a 200 personas. tapatío."
Torneo de Fútbol con Feria de Comida Local,"Participa en la carrera 5K y después disfruta del festival de tortas ahogadas y tequila artesanal. Premiación para los tres primeros lugares, degustaciones incluidas en el boleto. Evento para toda la familia en el Parque Metropolitano. música en vivo durante el evento.",gastronomico,Tlaquepaque Centro,20.629507903594828,-103.36371573840199,2026-06-17T19:59:30.710393+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Torneo de Fútbol con Feria de Comida Local Participa en la carrera 5K y después disfruta del festival de tortas ahogadas y tequila artesanal. Premiación para los tres primeros lugares, degustaciones incluidas en el boleto. Evento para toda la familia en el Parque Metropolitano. música en vivo durante el evento."
Hackathon Universitario con Feria de Café de Especialidad,"Hackathon de 24 horas con estación de café de especialidad y food trucks. Ponentes con experiencia internacional, certificado de participación. Materiales y kit digital incluidos. en Guadalajara. con área de comida y bebidas.",otro,Universidad de Guadalajara,20.662300455651582,-103.38262014022834,2026-05-04T19:59:30.710566+00:00,0.0,,0.7,"Hackathon Universitario con Feria de Café de Especialidad Hackathon de 24 horas con estación de café de especialidad y food trucks. Ponentes con experiencia internacional, certificado de participación. Materiales y kit digital incluidos. en Guadalajara. con área de comida y bebidas."
Hackathon Universitario con Feria de Café de Especialidad,"Hackathon de 24 horas con estación de café de especialidad y food trucks. Ponentes con experiencia internacional, certificado de participación. Materiales y kit digital incluidos. con área de comida y bebidas.",otro,Jardín Botánico GDL,20.671713126189147,-103.41136922592727,2026-08-15T19:59:30.710735+00:00,,https://cdn.gdlquehacer.mx/img/evento_01.jpg,0.9,"Hackathon Universitario con Feria de Café de Especialidad Hackathon de 24 horas con estación de café de especialidad y food trucks. Ponentes con experiencia internacional, certificado de participación. Materiales y kit digital incluidos. con área de comida y bebidas."
Yoga y Meditación con Instalación Artística Interactiva,"Recorre el centro histórico en bicicleta y descubre murales y galerías en el camino. Guía cultural incluida, todos los niveles bienvenidos. Evento avalado por la Federación, playera de participación incluida. domingo.",deportivo,Centro Cultural Cabañas,20.621882534940454,-103.27952716406784,2026-07-14T19:59:30.710974+00:00,,https://cdn.gdlquehacer.mx/img/evento_03.jpg,0.9,"Yoga y Meditación con Instalación Artística Interactiva Recorre el centro histórico en bicicleta y descubre murales y galerías en el camino. Guía cultural incluida, todos los niveles bienvenidos. Evento avalado por la Federación, playera de participación incluida. domingo."
Taller de meditación y mindfulness con exhibición de escultura,Explora taller de meditación y mindfulness este fin de semana. no te lo pierdas. estacionamiento disponible. actividades para niños y adultos.,otro,Estadio Akron,,,2026-04-18T19:59:30.709671+00:00,,,0.3,Taller de meditación y mindfulness con exhibición de escultura Explora taller de meditación y mindfulness este fin de semana. no te lo pierdas. estacionamiento disponible. actividades para niños y adultos.
Torneo de tenis en Revolución,"Torneo de tenis se presenta en la Unidad Deportiva Revolución. médico deportivo en sitio. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya.",deportivo,Bosque de la Primavera,20.661973930055947,-103.37006892782732,2026-07-06T19:59:30.706576+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Torneo de tenis en Revolución Torneo de tenis se presenta en la Unidad Deportiva Revolución. médico deportivo en sitio. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya."
Expo de Tecnología con Cena Maridaje Gourmet,"Conoce a emprendedores tapatíos y prueba productos gourmet locales. Networking incluido al finalizar, degustaciones incluidas en el boleto. Evento gratuito con registro previo, cupo limitado a 200 personas.",otro,Bosque de la Primavera,20.626845559568753,-103.35355180507632,2026-06-07T19:59:30.711382+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Expo de Tecnología con Cena Maridaje Gourmet Conoce a emprendedores tapatíos y prueba productos gourmet locales. Networking incluido al finalizar, degustaciones incluidas en el boleto. Evento gratuito con registro previo, cupo limitado a 200 personas."
Mercado orgánico agroecológico en Lucía,Descubre mercado orgánico agroecológico en la Hacienda Santa Lucía. chef invitado de renombre nacional. con área de comida y bebidas.,gastronomico,Universidad de Guadalajara,20.6564403097193,-103.37505819190521,2026-05-30T19:59:30.707830+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,0.9,Mercado orgánico agroecológico en Lucía Descubre mercado orgánico agroecológico en la Hacienda Santa Lucía. chef invitado de renombre nacional. con área de comida y bebidas.
FESTIVAL DE MÚSICA ELECTRÓNICA EN GDL,Festival de música electrónica próximamente.,entretenimiento,Universidad de Guadalajara,,,2026-05-29T19:59:30.709175+00:00,0.0,,0.395,FESTIVAL DE MÚSICA ELECTRÓNICA EN GDL Festival de música electrónica próximamente.
Taller de pintura con campeonato de natación,celebra taller de pintura. registro previo recomendado.,cultural,Bosque de la Primavera,,,2026-06-03T19:59:30.705768+00:00,,,0.325,Taller de pintura con campeonato de natación celebra taller de pintura. registro previo recomendado.
FERIA DE CAFÉ DE ESPECIALIDAD EN ARMAS,Evento: feria de café de especialidad. sesión de preguntas y respuestas en vivo.,gastronomico,Zapopan Centro,,,2026-05-23T19:59:30.707790+00:00,0.0,,0.47,FERIA DE CAFÉ DE ESPECIALIDAD EN ARMAS Evento: feria de café de especialidad. sesión de preguntas y respuestas en vivo.
